company,specific_bean_origin,review_year,cocoa_percent,company_location,rating,bean_type,broad_bean_origin,company_imp,specific_bean_origin_imp,review_year_imp,cocoa_percent_imp,company_location_imp,rating_imp,bean_type_imp,broad_bean_origin_imp
Bellflower,"Kakao Kamili, Kilombero Valley",2016,0.7,U.S.A.,3.5,"Criollo, Trinitario",Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bellflower,"Alto Beni, Palos Blanco",2016,0.7,U.S.A.,3.25,Trinitario,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bellflower,"Oko Caribe, Duarte P.",2016,0.7,U.S.A.,3.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Belyzium,"Belize south, low fermentation",2016,0.83,Germany,2.75,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Belyzium,Belize south,2016,0.78,Germany,3,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Belyzium,Belize south,2016,0.83,Germany,3.5,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benoit Nihant,Baracoa,2013,0.74,Belgium,3.5,Trinitario,Cuba,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benoit Nihant,Chuao,2013,0.74,Belgium,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benoit Nihant,Cuyagua Village,2013,0.74,Belgium,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benoit Nihant,Rio Peripa H.,2013,0.73,Belgium,4,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benoit Nihant,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",2011,0.72,Belgium,4,Trinitario,Indonesia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",2011,0.72,Belgium,3.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Beschle (Felchlin),Madagascar,2011,0.64,Switzerland,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Beschle (Felchlin),Maracaibo,2011,0.88,Switzerland,3,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",2011,0.72,Switzerland,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Beschle (Felchlin),Ecuador,2011,0.72,Switzerland,4,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",2010,0.7,Switzerland,3.25,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",2010,0.74,Switzerland,3.25,Criollo (Porcelana),Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Beschle (Felchlin),"Java, Grand Cru",2010,0.64,Switzerland,3.5,Trinitario,Indonesia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",2010,0.72,Switzerland,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bisou,"Nicaragua, American style",2015,0.76,U.S.A.,2.5,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bisou,"San Andres, American style",2015,0.76,U.S.A.,2.5,Trinitario,Costa Rica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bisou,"San Andres, silk",2015,0.78,U.S.A.,2.5,Trinitario,Costa Rica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bisou,Belize,2015,0.86,U.S.A.,3.25,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,Ghana,2012,0.72,U.S.A.,3.5,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,"Bali, Singaraja",2010,0.75,U.S.A.,3.25,Trinitario,Indonesia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bittersweet Origins,2009 Hapa Nibby,2010,0.7,U.S.A.,3.75,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,"Bali, Singaraja",2010,0.65,U.S.A.,2.75,Trinitario,Indonesia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bittersweet Origins,"Sambirano, 2009",2010,0.7,U.S.A.,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,"Ocumare, prototype",2010,0.78,U.S.A.,3,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,Puerto Plata,2009,0.75,U.S.A.,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bittersweet Origins,Puerto Plata,2009,0.65,U.S.A.,3.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bittersweet Origins,Sambirano,2009,0.75,U.S.A.,3.25,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,Sambirano,2009,0.65,U.S.A.,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,Sambirano,2008,0.71,U.S.A.,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bittersweet Origins,Bocas del Toro,2008,0.75,U.S.A.,3.5,Trinitario,Panama,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bittersweet Origins,Puerto Plata,2008,0.68,U.S.A.,3.75,"Trinitario, Nacional",Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bittersweet Origins,Ankasa,2008,0.7,U.S.A.,3,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Black Mountain,La Red,2008,0.7,U.S.A.,2.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Black Mountain,Carenero Superior,2008,0.7,U.S.A.,2.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Black Mountain,Matiguas,2008,0.7,U.S.A.,3,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Black River (A. Morin),Blue Mountain Region,2014,0.7,U.K.,2.75,Trinitario,Jamaica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Blanxart,"Congo, Grand Cru",2013,0.82,Spain,3.5,Forastero,Congo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Blue Bandana,"Akesson's E., Sambirano V.",2016,0.82,U.S.A.,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Blue Bandana,Lachua,2016,0.75,U.S.A.,2.75,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Blue Bandana,Kokoa Kamili,2016,0.75,U.S.A.,3.5,Blend,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Blue Bandana,Zorzal Reserva,2016,0.75,U.S.A.,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Blue Bandana,Guatemala,2012,0.7,U.S.A.,3.5,Blend,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Blue Bandana,Madagascar,2012,0.7,U.S.A.,3.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Selva Maya,2016,0.75,France,3.5,Criollo,Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Kaori,2014,0.75,France,4,Trinitario,Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,"Los Colorados, Santo Domingo, Equateur",2014,0.75,France,3.25,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Surfin,2014,0.65,France,3.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Maragnam,2013,0.75,France,3.5,Forastero (Nacional),Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Gabon,2013,0.75,France,3.25,Trinitario,Gabon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Cuba,2011,0.75,France,3.5,Trinitario,Cuba,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,"Cusco, Cacao Cusco",2011,0.75,France,3.5,Forastero (Arriba),Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Piura Blanco,2011,0.75,France,3.5,Forastero (Nacional),Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Libanio,2011,0.75,France,3.75,Forastero (Arriba),Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Haiti,2011,0.75,France,4,Forastero (Arriba),Haiti,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,"Madagascar, 100% criollo",2011,0.75,France,4,Criollo,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Juliana,2011,0.75,France,3.5,Forastero (Arriba),Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Jamaique,2011,0.75,France,3.25,Trinitario,Jamaica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Ivory Coast,2009,0.75,France,3,Forastero (Arriba),Ivory Coast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,"Porcelana, Apotequil",2009,0.75,France,2.75,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,"Porcelana, Tabasco, Marfil de Blanco",2009,0.75,France,3,Criollo,Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,"Xoconusco, cacao Real",2009,0.75,France,3,Criollo,Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,"Porcelana, Venezuela",2008,0.75,France,4,Criollo (Porcelana),Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Equateur,2007,0.75,France,2.5,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Trinite,2006,0.75,France,3.75,Trinitario,Caribbean,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,"Ocumare, Puerto Cabello",2006,0.75,France,4,Forastero (Arriba),Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,"Maracaibo, El Rosario",2006,0.75,France,4,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Madagascar,2006,0.75,France,4,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bonnat,Ceylan,2006,0.75,France,3,Forastero (Arriba),Sri Lanka,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bonnat,Chuao,2006,0.75,France,4,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",2009,0.77,Ecuador,3.25,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",2009,1,Ecuador,1.5,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bowler Man,Maya Mountain,2014,0.7,U.S.A.,2.75,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bowler Man,Conacado,2014,0.7,U.S.A.,2.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brasstown aka It's Chocolate,"Guasare, Zulia Prov.",2016,0.7,U.S.A.,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brasstown aka It's Chocolate,"O'payo, Waslala",2016,0.7,U.S.A.,3.75,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brasstown aka It's Chocolate,Conacado,2015,0.68,U.S.A.,3.75,"Criollo, Trinitario",Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brasstown aka It's Chocolate,Maya Mountain,2014,0.7,U.S.A.,3.75,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brasstown aka It's Chocolate,Chuao,2014,0.7,U.S.A.,4,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brasstown aka It's Chocolate,Cooproagro,2013,0.72,U.S.A.,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brasstown aka It's Chocolate,"Camino Verde, Guayas",2013,0.7,U.S.A.,3.25,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brasstown aka It's Chocolate,Ghana,2013,0.75,U.S.A.,3.5,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brasstown aka It's Chocolate,"Chuao, Mantuano blend",2013,0.85,U.S.A.,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brazen,Elvesia P.,2015,0.6,U.S.A.,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brazen,Elvesia P.,2015,0.8,U.S.A.,3.25,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brazen,"Alta Verapaz, 2014",2015,0.7,U.S.A.,3.5,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brazen,Ambolikapiky P.,2015,0.8,U.S.A.,2.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Brazen,Maya Mountain,2015,0.8,U.S.A.,3.25,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Brazen,Ambolikapkly P.,2015,0.6,U.S.A.,3.25,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Breeze Mill,Jamaica,2013,0.7,U.S.A.,3,Trinitario,Jamaica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bright,Somia Plantation,2014,0.72,Australia,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bright,Marabel Farms,2014,0.7,Australia,3.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bright,"Camino Verde, Balao, Guayas",2014,0.72,Australia,3.5,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bright,Gran Couva,2014,0.68,Australia,2.75,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Britarev,Ecuador,2015,0.7,Russia,3.25,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bronx Grrl Chocolate,Dominican Republic,2013,0.68,U.S.A.,2.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Burnt Fork Bend,Trinidad,2014,0.72,U.S.A.,3.25,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Burnt Fork Bend,Mindo,2014,0.72,U.S.A.,3.5,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Burnt Fork Bend,Belize,2014,0.72,U.S.A.,3.25,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Burnt Fork Bend,"Ecuador, Bob Bar",2014,0.6,U.S.A.,2.5,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Arabuco,Puerto Rico,2015,0.7,Puerto Rico,2.5,Trinitario,Puerto Rico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Atlanta,Tumbes,2014,0.75,U.S.A.,2.5,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Atlanta,"Dominican Republic, ""Love Bar""",2010,0.75,U.S.A.,2.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Atlanta,Dominican Republic w/ nibs,2010,0.75,U.S.A.,2.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Atlanta,Patanemo,2010,0.75,U.S.A.,2.25,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Barry,Grand 'Anse,2016,0.65,France,3.5,"Trinitario, Criollo",Haiti,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Barry,Santo Domingo,2010,0.7,France,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Barry,Tanzania,2008,0.75,France,2,Forastero (Arriba),Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Barry,Venezuela,2007,0.72,France,2,Forastero (Arriba),Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Barry,Mexico,2007,0.66,France,3,Forastero (Arriba),Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao de Origen,Chuao,2015,0.77,Venezuela,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao de Origen,Rio Caribe,2015,0.75,Venezuela,3.25,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao de Origen,Agua Fria; Sucre region,2014,0.75,Venezuela,2.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao de Origen,Macuare; Miranda; Chloe formula,2014,0.74,Venezuela,3.25,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao de Origen,"Chuao, Aragua region",2014,0.75,Venezuela,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao de Origen,"Chuao, Aragua region",2014,0.7,Venezuela,3.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao de Origin,Hacienda la Trinidad,2015,0.74,Venezuela,3.25,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Hunters,Macondo,2016,0.71,Colombia,3.75,Criollo,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Hunters,Perla Negra,2016,0.74,Colombia,3.75,Criollo,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Hunters,Arhuacos,2015,0.72,Colombia,3.75,Criollo,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Hunters,Sierra Nevada,2014,0.64,Colombia,3.5,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Hunters,Tumaco,2014,0.7,Colombia,3.5,Criollo,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Hunters,"Boyaca, Aprocampa Coop, Pauna",2014,0.69,Colombia,2.75,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Hunters,Arauca,2014,0.7,Colombia,3.25,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Market,"Jutiapa, lot 050916D",2016,0.7,U.S.A.,3.5,Trinitario,Honduras,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Prieto,"Criollo, Dominican Republic",2012,0.72,U.S.A.,3.75,Criollo,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Prieto,"Dominican Republicm, rustic",2011,0.72,U.S.A.,3,Forastero,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Prieto,Dominican Republic,2011,0.66,U.S.A.,3.75,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Prieto,"Dominican Republic, rustic",2011,0.65,U.S.A.,3.25,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Sampaka,"Mahali, Kasai",2016,0.7,Spain,3.5,Criollo,Congo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Sampaka,Madagascar,2010,0.71,Spain,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Sampaka,Ecuador,2010,0.71,Spain,3.75,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Sampaka,Papua,2010,0.71,Spain,4,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Sampaka,Grenada,2010,0.71,Spain,3.25,Trinitario,Grenada,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Sampaka,Venezuela,2010,0.71,Spain,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Sampaka,Venezuela,2010,0.77,Spain,3.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Sampaka,"Porcelana, Tabasco, La Joya",2009,0.7,Spain,4,Criollo,Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Sampaka,"Xoconusco, Chiapas",2009,0.7,Spain,4,Criollo,Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Store,Madagascar,2015,0.7,Japan,3,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacao Store,Peru,2015,0.7,Japan,3.25,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacao Store,Vietnam,2015,0.7,Japan,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacaosuyo (Theobroma Inversiones),Piura,2013,0.7,Peru,3.25,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Cacaoyere (Ecuatoriana),Amazonia,2008,0.63,Ecuador,3.5,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacaoyere (Ecuatoriana),Esmeraldas,2008,0.71,Ecuador,3.5,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacaoyere (Ecuatoriana),Bolivar,2008,0.82,Ecuador,2.5,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cacaoyere (Ecuatoriana),Pichincha,2008,0.91,Ecuador,1.5,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Callebaut,Grenade,2008,0.6,Belgium,2.75,Trinitario,Grenada,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Callebaut,Baking,2007,0.7,Belgium,1,Forastero (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
C-Amaro,Cuba,2014,0.75,Italy,2.5,Trinitario,Cuba,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
C-Amaro,Dominican Republic,2014,0.72,Italy,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
C-Amaro,Ecuador,2013,1,Italy,3.5,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
C-Amaro,Venezuela,2012,0.8,Italy,3,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
C-Amaro,Sao Tome,2011,0.78,Italy,2.25,Forastero,Sao Tome-Principe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C-Amaro,Trinidad,2011,0.7,Italy,2.5,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cao,Porcelana,2016,0.75,U.S.A.,2.5,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
